neg,neu,pos,compound,sentiment
0.0,0.86,0.14,0.5563,Positive
0.016,0.792,0.192,0.9796,Positive
0.0,0.749,0.251,0.9013,Positive
0.0,0.897,0.103,0.9184,Positive
0.023,0.843,0.133,0.9467,Positive
0.03,0.823,0.147,0.9413,Positive
0.023,0.849,0.128,0.9698,Positive
0.0,0.912,0.088,0.7003,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.786,0.214,0.92,Positive
0.011,0.783,0.206,0.9761,Positive
0.02,0.789,0.191,0.9922,Positive
0.03,0.758,0.212,0.9218,Positive
0.021,0.857,0.122,0.9898,Positive
0.0,0.781,0.219,0.4215,Positive
0.0,0.859,0.141,0.875,Positive
0.01,0.817,0.173,0.9882,Positive
0.023,0.91,0.067,0.8994,Positive
0.0,0.827,0.173,0.9747,Positive
0.009,0.93,0.061,0.866,Positive
0.016,0.715,0.27,0.9963,Positive
0.089,0.733,0.178,0.9584,Positive
0.0,0.948,0.052,0.5106,Positive
0.0,0.876,0.124,0.9201,Positive
0.112,0.592,0.296,0.802,Positive
0.0,0.85,0.15,0.873,Positive
0.015,0.88,0.105,0.9118,Positive
0.0,0.846,0.154,0.8126,Positive
0.149,0.762,0.09,-0.4767,Negative
0.0,1.0,0.0,0.0,Neutral
0.0,0.874,0.126,0.3182,Positive
0.056,0.641,0.303,0.9892,Positive
0.031,0.913,0.056,0.8593,Positive
0.021,0.828,0.151,0.9761,Positive
0.0,0.835,0.165,0.959,Positive
0.027,0.837,0.136,0.9477,Positive
0.0,0.658,0.342,0.9882,Positive
0.042,0.834,0.124,0.9008,Positive
0.0,0.754,0.246,0.9617,Positive
0.0,0.877,0.123,0.8957,Positive
0.0,1.0,0.0,0.0,Neutral
0.079,0.738,0.183,0.836,Positive
0.0,0.912,0.088,0.4019,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.932,0.068,0.3612,Positive
0.0,0.759,0.241,0.9186,Positive
0.0,0.742,0.258,0.9778,Positive
0.0,0.933,0.067,0.5574,Positive
0.01,0.899,0.09,0.9424,Positive
0.022,0.834,0.144,0.8979,Positive
0.085,0.915,0.0,-0.6597,Negative
0.026,0.802,0.172,0.9875,Positive
0.11,0.584,0.306,0.8779,Positive
0.046,0.803,0.151,0.9603,Positive
0.0,0.798,0.202,0.854,Positive
0.0,0.758,0.242,0.9653,Positive
0.018,0.839,0.144,0.9274,Positive
0.021,0.852,0.127,0.9423,Positive
0.0,0.809,0.191,0.9735,Positive
0.0,0.658,0.342,0.4939,Positive
0.0,0.874,0.126,0.7845,Positive
0.007,0.885,0.108,0.9723,Positive
0.009,0.781,0.21,0.9925,Positive
0.0,0.9,0.1,0.8555,Positive
0.0,0.78,0.22,0.9157,Positive
0.0,0.784,0.216,0.5106,Positive
0.0,0.832,0.168,0.836,Positive
0.02,0.839,0.141,0.8176,Positive
0.0,0.94,0.06,0.9723,Positive
0.0,0.772,0.228,0.9678,Positive
0.053,0.75,0.197,0.7125,Positive
0.0,0.833,0.167,0.9729,Positive
0.009,0.838,0.153,0.9855,Positive
0.0,0.911,0.089,0.5574,Positive
0.0,0.877,0.123,0.6486,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.022,0.664,0.314,0.9861,Positive
0.0,0.861,0.139,0.5719,Positive
0.0,0.832,0.168,0.9821,Positive
0.108,0.807,0.085,-0.7902,Negative
0.0,0.948,0.052,0.4404,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.845,0.155,0.9821,Positive
0.015,0.763,0.223,0.9846,Positive
0.0,0.797,0.203,0.9643,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,0.711,0.289,0.7845,Positive
0.08,0.803,0.117,0.477,Positive
0.018,0.964,0.018,-0.0129,Neutral
0.0,0.886,0.114,0.9726,Positive
0.092,0.839,0.068,-0.6669,Negative
0.045,0.91,0.045,0.2413,Positive
0.0,0.89,0.11,0.836,Positive
0.0,0.847,0.153,0.2023,Positive
0.022,0.864,0.114,0.7796,Positive
0.024,0.767,0.209,0.9371,Positive
0.0,0.745,0.255,0.802,Positive
0.0,0.766,0.234,0.981,Positive
0.041,0.833,0.126,0.6808,Positive
0.0,0.828,0.172,0.3612,Positive
0.034,0.827,0.139,0.9563,Positive
0.0,1.0,0.0,0.0,Neutral
0.175,0.825,0.0,-0.5574,Negative
0.0,0.776,0.224,0.9287,Positive
0.0,0.773,0.227,0.802,Positive
0.029,0.838,0.133,0.9868,Positive
0.026,0.9,0.074,0.7876,Positive
0.0,0.787,0.213,0.9837,Positive
0.072,0.827,0.101,0.7841,Positive
0.015,0.828,0.157,0.9559,Positive
0.0,0.662,0.338,0.8271,Positive
0.0,0.944,0.056,0.4404,Positive
0.0,0.864,0.136,0.765,Positive
0.005,0.878,0.117,0.975,Positive
0.057,0.779,0.164,0.6111,Positive
0.011,0.958,0.031,0.6115,Positive
0.0,1.0,0.0,0.0,Neutral
0.058,0.804,0.138,0.594,Positive
0.0,0.916,0.084,0.9737,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.96,0.04,0.4215,Positive
0.0,1.0,0.0,0.0,Neutral
0.011,0.817,0.172,0.9816,Positive
0.0,0.918,0.082,0.4939,Positive
0.0,0.91,0.09,0.7096,Positive
0.0,1.0,0.0,0.0,Neutral
0.035,0.855,0.11,0.5574,Positive
0.062,0.816,0.122,0.9339,Positive
0.0,0.805,0.195,0.4404,Positive
0.023,0.747,0.23,0.989,Positive
0.047,0.908,0.044,0.1868,Positive
0.038,0.783,0.179,0.8591,Positive
0.201,0.647,0.151,-0.1779,Negative
0.0,0.917,0.083,0.4877,Positive
0.014,0.8,0.186,0.9836,Positive
0.0,0.857,0.143,0.9349,Positive
0.015,0.882,0.103,0.9022,Positive
0.0,0.877,0.123,0.8957,Positive
0.04,0.868,0.092,0.9595,Positive
0.009,0.917,0.074,0.9304,Positive
0.0,0.865,0.135,0.8934,Positive
0.0,0.905,0.095,0.9201,Positive
0.027,0.806,0.167,0.9985,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.939,0.061,0.7479,Positive
0.0,0.868,0.132,0.7269,Positive
0.071,0.73,0.199,0.7146,Positive
0.0,0.64,0.36,0.9894,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.888,0.112,0.8858,Positive
0.0,1.0,0.0,0.0,Neutral
0.045,0.737,0.219,0.9393,Positive
0.022,0.96,0.019,-0.0798,Negative
0.035,0.713,0.252,0.9201,Positive
0.0,0.715,0.285,0.9809,Positive
0.121,0.771,0.107,-0.0857,Negative
0.0,0.782,0.218,0.926,Positive
0.014,0.841,0.146,0.9783,Positive
0.0,0.823,0.177,0.836,Positive
0.0,0.765,0.235,0.9681,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.015,0.741,0.244,0.998,Positive
0.058,0.697,0.245,0.9493,Positive
0.019,0.739,0.242,0.9674,Positive
0.0,0.939,0.061,0.2263,Positive
0.0,0.94,0.06,0.8553,Positive
0.437,0.563,0.0,-0.4767,Negative
0.007,0.838,0.154,0.9897,Positive
0.0,0.811,0.189,0.2732,Positive
0.0,0.847,0.153,0.9423,Positive
0.021,0.894,0.086,0.7825,Positive
0.019,0.719,0.262,0.9729,Positive
0.0,0.956,0.044,0.3612,Positive
0.0,0.774,0.226,0.7906,Positive
0.0,0.783,0.217,0.9317,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.912,0.088,0.7506,Positive
0.159,0.8,0.041,-0.8319,Negative
0.0,0.955,0.045,0.3612,Positive
0.073,0.753,0.175,0.4215,Positive
0.012,0.925,0.063,0.9804,Positive
0.0,0.875,0.125,0.5106,Positive
0.042,0.778,0.18,0.9972,Positive
0.0,0.868,0.132,0.8625,Positive
0.0,0.921,0.079,0.9042,Positive
0.0,0.761,0.239,0.9909,Positive
0.039,0.808,0.153,0.743,Positive
0.046,0.803,0.151,0.9603,Positive
0.015,0.741,0.244,0.998,Positive
0.0,0.836,0.164,0.8807,Positive
0.0,0.88,0.12,0.4588,Positive
0.015,0.865,0.121,0.9337,Positive
0.0,0.645,0.355,0.9029,Positive
0.009,0.898,0.093,0.9766,Positive
0.0,0.789,0.211,0.9829,Positive
0.016,0.855,0.129,0.9899,Positive
0.0,0.865,0.135,0.6369,Positive
0.0,0.774,0.226,0.8689,Positive
0.0,0.62,0.38,0.9694,Positive
0.0,0.901,0.099,0.3182,Positive
0.017,0.793,0.19,0.981,Positive
0.0,0.898,0.102,0.3612,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.037,0.785,0.179,0.8176,Positive
0.0,0.663,0.337,0.9571,Positive
0.0,0.818,0.182,0.9723,Positive
0.024,0.849,0.127,0.8402,Positive
0.024,0.785,0.191,0.9118,Positive
0.0,0.628,0.372,0.959,Positive
0.0,0.897,0.103,0.6808,Positive
0.0,0.873,0.127,0.6597,Positive
0.028,0.9,0.073,0.5267,Positive
0.0,0.828,0.172,0.9821,Positive
0.108,0.734,0.159,0.5565,Positive
0.0,0.729,0.271,0.9474,Positive
0.027,0.826,0.147,0.9652,Positive
0.0,1.0,0.0,0.0,Neutral
0.06,0.868,0.072,0.4401,Positive
0.0,0.869,0.131,0.9854,Positive
0.021,0.87,0.109,0.8807,Positive
0.067,0.86,0.072,0.4162,Positive
0.0,0.811,0.189,0.9866,Positive
0.0,0.841,0.159,0.1779,Positive
0.0,0.767,0.233,0.8519,Positive
0.0,0.966,0.034,0.3182,Positive
0.0,1.0,0.0,0.0,Neutral
0.038,0.782,0.179,0.802,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.94,0.06,0.7184,Positive
0.073,0.743,0.183,0.8689,Positive
0.0,0.899,0.101,0.8555,Positive
0.0,0.884,0.116,0.9231,Positive
0.0,0.936,0.064,0.4215,Positive
0.0,1.0,0.0,0.0,Neutral
0.187,0.813,0.0,-0.3182,Negative
0.0,0.629,0.371,0.9186,Positive
0.0,0.654,0.346,0.9799,Positive
0.0,0.851,0.149,0.9792,Positive
0.0,0.896,0.104,0.9866,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.889,0.111,0.3612,Positive
0.0,0.768,0.232,0.9779,Positive
0.0,0.737,0.263,0.3612,Positive
0.0,0.919,0.081,0.5719,Positive
0.154,0.752,0.093,-0.4767,Negative
0.014,0.774,0.212,0.9948,Positive
0.0,0.905,0.095,0.7269,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,0.821,0.179,0.9274,Positive
0.085,0.874,0.042,-0.3182,Negative
0.0,0.675,0.325,0.8779,Positive
0.0,0.855,0.145,0.9022,Positive
0.064,0.833,0.103,0.7818,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,0.903,0.097,0.7672,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.022,0.746,0.232,0.9686,Positive
0.013,0.863,0.123,0.9872,Positive
0.0,0.971,0.029,0.7906,Positive
0.022,0.833,0.146,0.8658,Positive
0.0,0.739,0.261,0.9719,Positive
0.014,0.847,0.139,0.9865,Positive
0.0,0.933,0.067,0.6808,Positive
0.0,0.803,0.197,0.9726,Positive
0.023,0.915,0.062,0.7506,Positive
0.0,0.887,0.113,0.9153,Positive
0.0,0.886,0.114,0.7717,Positive
0.016,0.913,0.071,0.9413,Positive
0.097,0.826,0.078,-0.5256,Negative
0.0,1.0,0.0,0.0,Neutral
0.0,0.875,0.125,0.7841,Positive
0.0,0.796,0.204,0.9565,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.608,0.392,0.6249,Positive
0.039,0.858,0.103,0.5267,Positive
0.023,0.724,0.253,0.9545,Positive
0.046,0.705,0.249,0.8689,Positive
0.0,0.924,0.076,0.6597,Positive
0.0,0.856,0.144,0.8979,Positive
0.076,0.716,0.208,0.9555,Positive
0.008,0.86,0.132,0.9836,Positive
0.0,0.941,0.059,0.4995,Positive
0.02,0.837,0.143,0.9766,Positive
0.0,0.959,0.041,0.5574,Positive
0.012,0.765,0.223,0.9935,Positive
0.017,0.798,0.185,0.9812,Positive
0.0,0.8,0.2,0.875,Positive
0.016,0.91,0.074,0.836,Positive
0.0,1.0,0.0,0.0,Neutral
0.046,0.809,0.145,0.8497,Positive
0.083,0.866,0.051,-0.3818,Negative
0.016,0.863,0.121,0.9777,Positive
0.0,0.922,0.078,0.5106,Positive
0.01,0.864,0.126,0.9423,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.925,0.075,0.8176,Positive
0.0,0.641,0.359,0.4215,Positive
0.0,0.725,0.275,0.9169,Positive
0.016,0.947,0.037,0.423,Positive
0.079,0.738,0.183,0.836,Positive
0.104,0.682,0.214,0.996,Positive
0.0,0.765,0.235,0.9681,Positive
0.0,0.906,0.094,0.3612,Positive
0.007,0.84,0.153,0.9919,Positive
0.12,0.736,0.143,0.3544,Positive
0.037,0.822,0.141,0.9153,Positive
0.0,0.89,0.11,0.2732,Positive
0.0,0.773,0.227,0.8402,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.93,0.07,0.9127,Positive
0.024,0.872,0.104,0.8813,Positive
0.0,1.0,0.0,0.0,Neutral
0.065,0.803,0.132,0.8625,Positive
0.055,0.753,0.193,0.9983,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.046,0.803,0.151,0.9947,Positive
0.0,0.82,0.18,0.886,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.777,0.223,0.743,Positive
0.013,0.92,0.067,0.8126,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,0.852,0.148,0.7096,Positive
0.01,0.75,0.24,0.9744,Positive
0.039,0.801,0.16,0.7003,Positive
0.0,0.833,0.167,0.34,Positive
0.079,0.817,0.105,0.8766,Positive
0.075,0.854,0.071,0.1263,Positive
0.032,0.882,0.087,0.4215,Positive
0.0,0.856,0.144,0.6597,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.749,0.251,0.9498,Positive
0.095,0.691,0.214,0.7579,Positive
0.014,0.926,0.06,0.9867,Positive
0.0,0.863,0.137,0.9451,Positive
0.029,0.697,0.274,0.9939,Positive
0.0,0.662,0.338,0.9719,Positive
0.017,0.827,0.156,0.9982,Positive
0.049,0.786,0.165,0.9965,Positive
0.012,0.827,0.161,0.9732,Positive
0.02,0.719,0.261,0.9723,Positive
0.0,0.925,0.075,0.4767,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.798,0.202,0.5106,Positive
0.033,0.796,0.17,0.9965,Positive
0.0,0.726,0.274,0.8271,Positive
0.0,0.839,0.161,0.946,Positive
0.0,0.751,0.249,0.9458,Positive
0.017,0.943,0.04,0.5994,Positive
0.056,0.865,0.079,0.2263,Positive
0.0,0.87,0.13,0.4588,Positive
0.0,0.872,0.128,0.7774,Positive
0.0,0.832,0.168,0.9234,Positive
0.0,0.778,0.222,0.9468,Positive
0.0,0.843,0.157,0.6808,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.767,0.233,0.8519,Positive
0.0,0.97,0.03,0.2023,Positive
0.023,0.871,0.106,0.9304,Positive
0.0,0.769,0.231,0.9845,Positive
0.0,0.847,0.153,0.7003,Positive
0.0,0.898,0.102,0.5267,Positive
0.0,0.925,0.075,0.6369,Positive
0.0,0.77,0.23,0.996,Positive
0.11,0.799,0.091,-0.2732,Negative
0.0,0.778,0.222,0.9285,Positive
0.016,0.861,0.123,0.9806,Positive
0.072,0.819,0.109,0.2732,Positive
0.022,0.857,0.121,0.9081,Positive
0.015,0.817,0.167,0.9958,Positive
0.024,0.818,0.158,0.9632,Positive
0.058,0.839,0.102,0.5267,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,0.674,0.326,0.9628,Positive
0.014,0.72,0.267,0.974,Positive
0.035,0.833,0.131,0.7184,Positive
0.0,0.739,0.261,0.9811,Positive
0.015,0.764,0.221,0.9666,Positive
0.0,0.818,0.182,0.8957,Positive
0.0,0.787,0.213,0.9758,Positive
0.0,0.853,0.147,0.8255,Positive
0.0,0.7,0.3,0.9727,Positive
0.026,0.82,0.154,0.886,Positive
0.0,0.874,0.126,0.9022,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.873,0.127,0.9042,Positive
0.0,0.779,0.221,0.9595,Positive
0.0,0.642,0.358,0.5994,Positive
0.093,0.825,0.082,-0.5848,Negative
0.0,1.0,0.0,0.0,Neutral
0.187,0.813,0.0,-0.3182,Negative
0.034,0.786,0.179,0.9251,Positive
0.0,1.0,0.0,0.0,Neutral
0.055,0.899,0.047,-0.6919,Negative
0.0,0.925,0.075,0.9468,Positive
0.016,0.937,0.047,0.6901,Positive
0.067,0.836,0.097,0.3109,Positive
0.0,0.91,0.09,0.9299,Positive
0.0,0.939,0.061,0.6399,Positive
0.02,0.824,0.156,0.9912,Positive
0.0,1.0,0.0,0.0,Neutral
0.069,0.808,0.124,0.9236,Positive
0.1,0.723,0.177,0.9787,Positive
0.0,0.74,0.26,0.9645,Positive
0.045,0.705,0.25,0.9915,Positive
0.201,0.641,0.159,-0.3612,Negative
0.0,0.845,0.155,0.9821,Positive
0.012,0.906,0.082,0.9255,Positive
0.0,0.952,0.048,0.8934,Positive
0.022,0.807,0.171,0.9628,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,0.568,0.432,0.8225,Positive
0.0,1.0,0.0,0.0,Neutral
0.053,0.786,0.161,0.9201,Positive
0.0,0.976,0.024,0.296,Positive
0.007,0.846,0.147,0.9986,Positive
0.0,0.833,0.167,0.5859,Positive
0.02,0.797,0.183,0.9445,Positive
0.0,0.74,0.26,0.8983,Positive
0.033,0.834,0.133,0.9014,Positive
0.0,0.959,0.041,0.4374,Positive
0.0,0.886,0.114,0.9389,Positive
0.0,0.829,0.171,0.9789,Positive
0.069,0.828,0.103,0.4927,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.73,0.27,0.9153,Positive
0.0,0.758,0.242,0.7906,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.89,0.11,0.6486,Positive
0.0,0.835,0.165,0.9954,Positive
0.029,0.849,0.122,0.765,Positive
0.0,0.815,0.185,0.9964,Positive
0.0,0.757,0.243,0.93,Positive
0.012,0.963,0.025,0.34,Positive
0.0,0.85,0.15,0.9118,Positive
0.0,0.762,0.238,0.3612,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.825,0.175,0.9927,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.794,0.206,0.9141,Positive
0.0,0.803,0.197,0.9184,Positive
0.0,0.726,0.274,0.7774,Positive
0.012,0.906,0.082,0.9001,Positive
0.015,0.942,0.043,0.7579,Positive
0.0,0.897,0.103,0.891,Positive
0.0,0.894,0.106,0.7992,Positive
0.0,0.745,0.255,0.9741,Positive
0.043,0.913,0.044,0.2732,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.828,0.172,0.9823,Positive
0.0,0.81,0.19,0.8271,Positive
0.0,0.754,0.246,0.969,Positive
0.0,0.667,0.333,0.3612,Positive
0.011,0.923,0.065,0.8591,Positive
0.0,0.936,0.064,0.5719,Positive
0.022,0.852,0.126,0.984,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.925,0.075,0.6369,Positive
0.0,0.952,0.048,0.8934,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.671,0.329,0.9932,Positive
0.0,0.73,0.27,0.9504,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.94,0.06,0.7184,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.903,0.097,0.4404,Positive
0.0,1.0,0.0,0.0,Neutral
0.02,0.722,0.258,0.9723,Positive
0.0,0.891,0.109,0.836,Positive
0.0,1.0,0.0,0.0,Neutral
0.021,0.827,0.151,0.942,Positive
0.0,0.888,0.112,0.9153,Positive
0.0,0.751,0.249,0.981,Positive
0.0,0.867,0.133,0.9673,Positive
0.02,0.863,0.117,0.9732,Positive
0.0,0.872,0.128,0.9862,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.835,0.165,0.9861,Positive
0.0,1.0,0.0,0.0,Neutral
0.03,0.877,0.093,0.9398,Positive
0.01,0.823,0.167,0.981,Positive
0.0,0.864,0.136,0.6476,Positive
0.0,0.833,0.167,0.4215,Positive
0.0,0.795,0.205,0.9884,Positive
0.0,0.901,0.099,0.6908,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.825,0.175,0.9909,Positive
0.066,0.737,0.197,0.9298,Positive
0.0,1.0,0.0,0.0,Neutral
0.022,0.664,0.314,0.9861,Positive
0.0,0.956,0.044,0.1779,Positive
0.0,0.919,0.081,0.4767,Positive
0.012,0.856,0.132,0.9678,Positive
0.042,0.673,0.286,0.936,Positive
0.037,0.82,0.143,0.7096,Positive
0.041,0.852,0.107,0.9393,Positive
0.008,0.769,0.222,0.9938,Positive
0.0,0.973,0.027,0.2732,Positive
0.005,0.875,0.12,0.975,Positive
0.021,0.827,0.153,0.9974,Positive
0.189,0.676,0.135,-0.2023,Negative
0.046,0.786,0.168,0.9992,Positive
0.0,0.944,0.056,0.4939,Positive
0.042,0.873,0.085,0.94,Positive
0.0,0.829,0.171,0.7506,Positive
0.0,0.839,0.161,0.3182,Positive
0.0,0.796,0.204,0.9153,Positive
0.0,0.875,0.125,0.7506,Positive
0.0,0.897,0.103,0.743,Positive
0.0,0.861,0.139,0.9117,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.034,0.786,0.18,0.9835,Positive
0.0,0.777,0.223,0.9124,Positive
0.0,0.887,0.113,0.9851,Positive
0.077,0.597,0.326,0.9719,Positive
0.042,0.813,0.146,0.8481,Positive
0.0,0.779,0.221,0.9485,Positive
0.0,1.0,0.0,0.0,Neutral
0.052,0.766,0.182,0.5279,Positive
0.008,0.742,0.25,0.9974,Positive
0.045,0.768,0.187,0.9674,Positive
0.0,0.588,0.412,0.8442,Positive
0.0,0.973,0.027,0.34,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.919,0.081,0.4404,Positive
0.0,0.704,0.296,0.9169,Positive
0.0,0.893,0.107,0.7096,Positive
0.0,0.959,0.041,0.3818,Positive
0.009,0.888,0.103,0.9698,Positive
0.018,0.829,0.153,0.9953,Positive
0.019,0.881,0.099,0.9617,Positive
0.085,0.7,0.215,0.988,Positive
0.021,0.779,0.201,0.9531,Positive
0.007,0.779,0.214,0.9966,Positive
0.0,0.857,0.143,0.3612,Positive
0.0,0.848,0.152,0.6369,Positive
0.027,0.804,0.169,0.9922,Positive
0.067,0.855,0.078,0.3818,Positive
0.02,0.904,0.076,0.8989,Positive
0.019,0.83,0.151,0.9518,Positive
0.0,0.715,0.285,0.8201,Positive
0.054,0.74,0.206,0.918,Positive
0.0,0.734,0.266,0.9941,Positive
0.01,0.942,0.048,0.8399,Positive
0.0,0.812,0.188,0.9892,Positive
0.022,0.865,0.113,0.8926,Positive
0.022,0.764,0.214,0.9709,Positive
0.0,0.758,0.242,0.9653,Positive
0.0,0.838,0.162,0.6597,Positive
0.0,0.839,0.161,0.6369,Positive
0.0,0.671,0.329,0.9932,Positive
0.0,0.877,0.123,0.6486,Positive
0.0,0.913,0.087,0.296,Positive
0.0,0.924,0.076,0.6361,Positive
0.0,0.711,0.289,0.9771,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.749,0.251,0.9374,Positive
0.072,0.828,0.1,0.4195,Positive
0.012,0.828,0.16,0.9747,Positive
0.0,0.838,0.162,0.6597,Positive
0.0,0.821,0.179,0.8126,Positive
0.0,0.93,0.07,0.5994,Positive
0.017,0.796,0.186,0.99,Positive
0.0,0.819,0.181,0.9451,Positive
0.0,0.797,0.203,0.9895,Positive
0.0,0.948,0.052,0.4215,Positive
0.0,0.98,0.02,0.5267,Positive
0.0,0.711,0.289,0.9895,Positive
0.025,0.877,0.098,0.8558,Positive
0.0,1.0,0.0,0.0,Neutral
0.005,0.746,0.249,0.9969,Positive
0.0,0.862,0.138,0.891,Positive
0.0,1.0,0.0,0.0,Neutral
0.019,0.918,0.063,0.6486,Positive
0.071,0.778,0.151,0.9066,Positive
0.0,0.781,0.219,0.9898,Positive
0.0,0.871,0.129,0.981,Positive
0.07,0.808,0.121,0.9247,Positive
0.022,0.869,0.109,0.979,Positive
0.054,0.849,0.097,0.6808,Positive
0.046,0.78,0.174,0.9628,Positive
0.0,0.867,0.133,0.6908,Positive
0.0,0.709,0.291,0.9702,Positive
0.0,0.875,0.125,0.9325,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,0.727,0.273,0.8176,Positive
0.017,0.599,0.383,0.9839,Positive
0.023,0.892,0.085,0.7501,Positive
0.0,0.769,0.231,0.5106,Positive
0.0,1.0,0.0,0.0,Neutral
0.01,0.912,0.078,0.9401,Positive
0.08,0.789,0.13,0.4865,Positive
0.01,0.869,0.121,0.9735,Positive
0.0,0.784,0.216,0.8591,Positive
0.0,0.837,0.163,0.8225,Positive
0.0,0.82,0.18,0.9017,Positive
0.0,1.0,0.0,0.0,Neutral
0.026,0.803,0.171,0.9726,Positive
0.0,0.837,0.163,0.9778,Positive
0.0,0.793,0.207,0.9657,Positive
0.026,0.901,0.074,0.4767,Positive
0.04,0.868,0.092,0.9595,Positive
0.0,0.838,0.162,0.979,Positive
0.0,0.69,0.31,0.891,Positive
0.0,0.898,0.102,0.7003,Positive
0.012,0.722,0.266,0.9878,Positive
0.0,1.0,0.0,0.0,Neutral
0.014,0.839,0.147,0.91,Positive
0.027,0.886,0.087,0.7154,Positive
0.0,0.828,0.172,0.9561,Positive
0.068,0.773,0.16,0.959,Positive
0.0,0.698,0.302,0.7964,Positive
0.006,0.753,0.24,0.9938,Positive
0.057,0.839,0.104,0.6808,Positive
0.026,0.822,0.153,0.9731,Positive
0.011,0.639,0.35,0.9938,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,1.0,0.0,0.0,Neutral
0.0,0.752,0.248,0.8807,Positive
0.0,0.818,0.182,0.9949,Positive
0.0,1.0,0.0,0.0,Neutral
0.0,0.893,0.107,0.5574,Positive
0.0,0.61,0.39,0.9902,Positive
0.0,1.0,0.0,0.0,Neutral
0.049,0.813,0.138,0.7984,Positive
0.0,0.826,0.174,0.978,Positive
0.017,0.926,0.057,0.5859,Positive
0.023,0.87,0.107,0.8176,Positive
0.0,0.794,0.206,0.9509,Positive
0.0,1.0,0.0,0.0,Neutral
0.034,0.866,0.1,0.9296,Positive
0.0,0.802,0.198,0.7845,Positive
0.0,0.894,0.106,0.9545,Positive
0.0,0.809,0.191,0.9136,Positive
0.033,0.869,0.098,0.9174,Positive
0.065,0.667,0.268,0.9903,Positive
0.088,0.728,0.184,0.991,Positive
0.0,0.697,0.303,0.9517,Positive
0.0,1.0,0.0,0.0,Neutral
0.051,0.835,0.114,0.9878,Positive
0.0,0.919,0.081,0.6597,Positive
0.0,0.839,0.161,0.8481,Positive
0.102,0.858,0.04,-0.7783,Negative
0.2,0.625,0.175,0.1531,Positive
0.0,0.916,0.084,0.8271,Positive
0.0,0.777,0.223,0.9832,Positive
0.0,0.874,0.126,0.0772,Positive
